"trial_type","trial_index","time_elapsed","internal_node_id","counterbalance","lang_instruct","ParticipantID","view_history","rt","url","stimulus","button_pressed","key_press","correctRESP","correct","designation","location","correctanswer","timeouts","pause_rt01","pause_rt02","train_file","numKeyPress","sound","fam_type","SYLLABLE","EXEMPLAR","TD_LOCS","TD_TYPE","TDLOC_01","TDLOC_02","TDLOC_03","TDLOC_04","TD_RT_01","TD_RT_02","TD_RT_03","TD_RT_04","TD_SUBJ_RTs","number_of_plays","responses","syllable","syllable_type"
"audio-keyboard-response","400","1618643","0.0-8.0-2.0-3.24","2","0","4jmezqs5npk3znh","","2291","","sounds/B/TD/TA_04_TD.mp3","","32","","","TD_SUMMARY","","","","","","","","","","TA","","1500,4200,6900,9600","3","1500","4200","6900","9600","789.5","668.1999999284744","null","559.7999999523163","________________________________________________________________________2289.5_4868.199999928474_10159.799999952316","1","","",""
"html-button-response","401","1620461","0.0-8.0-2.0-0.25","2","0","4jmezqs5npk3znh","","1815.1000000238419","","<p>Trial 26 of 36</p>","0","","","","","","","","","","","","","","GE","sounds/syllables/ge_SWS.wav","1800,5400,8100,12600","1","","","","","","","","","","","","",""
"html-keyboard-response","402","1620875","0.0-8.0-2.0-1.25","2","0","4jmezqs5npk3znh","","412.1999999284744","","","","80","","","","","","","","","","","","","GE","","1800,5400,8100,12600","1","","","","","","","","","","","","",""
"audio-keyboard-response","403","1621173","0.0-8.0-2.0-2.34-0.34","2","0","4jmezqs5npk3znh","","null","","sounds/syllables/ge_SWS.wav","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","404","1621738","0.0-8.0-2.0-2.34-1.34","2","0","4jmezqs5npk3znh","","564.1999999284744","","<p>To replay the <u>TARGET SOUND</u>, press P.</p> When you are ready to begin, press SPACEBAR.","","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"audio-keyboard-response","405","1636682","0.0-8.0-2.0-3.25","2","0","4jmezqs5npk3znh","","5571","","sounds/B/TD/GE_06_TD.mp3","","32","","","TD_SUMMARY","","","","","","","","","","GE","","1800,5400,8100,12600","1","1800","5400","8100","12600","null","null","null","null","___________________________________________________________________________5562.5","1","","",""
"html-button-response","406","1637724","0.0-8.0-2.0-0.26","2","0","4jmezqs5npk3znh","","1038.6000000238419","","<p>Trial 27 of 36</p>","0","","","","","","","","","","","","","","TA","sounds/syllables/ta_SWS.wav","1500,5100,9600,13200","3","","","","","","","","","","","","",""
"html-keyboard-response","407","1638143","0.0-8.0-2.0-1.26","2","0","4jmezqs5npk3znh","","416.7000000476837","","","","80","","","","","","","","","","","","","TA","","1500,5100,9600,13200","3","","","","","","","","","","","","",""
"audio-keyboard-response","408","1638452","0.0-8.0-2.0-2.35-0.35","2","0","4jmezqs5npk3znh","","null","","sounds/syllables/ta_SWS.wav","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","409","1638844","0.0-8.0-2.0-2.35-1.35","2","0","4jmezqs5npk3znh","","390.2000000476837","","<p>To replay the <u>TARGET SOUND</u>, press P.</p> When you are ready to begin, press SPACEBAR.","","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"audio-keyboard-response","410","1653792","0.0-8.0-2.0-3.26","2","0","4jmezqs5npk3znh","","2288","","sounds/B/TD/TA_07_TD.mp3","","32","","","TD_SUMMARY","","","","","","","","","","TA","","1500,5100,9600,13200","3","1500","5100","9600","13200","785.8000000715256","null","null","null","____________________________________________________________________________2285.8000000715256_7603.900000095367","1","","",""
"html-button-response","411","1655006","0.0-8.0-2.0-0.27","2","0","4jmezqs5npk3znh","","1210.7999999523163","","<p>Trial 28 of 36</p>","0","","","","","","","","","","","","","","NI","sounds/syllables/ni_SWS.wav","2100,5700,11100,12900","2","","","","","","","","","","","","",""
"html-keyboard-response","412","1655368","0.0-8.0-2.0-1.27","2","0","4jmezqs5npk3znh","","359.60000002384186","","","","80","","","","","","","","","","","","","NI","","2100,5700,11100,12900","2","","","","","","","","","","","","",""
"audio-keyboard-response","413","1655662","0.0-8.0-2.0-2.36-0.36","2","0","4jmezqs5npk3znh","","null","","sounds/syllables/ni_SWS.wav","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","414","1656294","0.0-8.0-2.0-2.36-1.36","2","0","4jmezqs5npk3znh","","630.3999999761581","","<p>To replay the <u>TARGET SOUND</u>, press P.</p> When you are ready to begin, press SPACEBAR.","","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"audio-keyboard-response","415","1671253","0.0-8.0-2.0-3.27","2","0","4jmezqs5npk3znh","","2741","","sounds/B/TD/NI_09_TD.mp3","","32","","","TD_SUMMARY","","","","","","","","","","NI","","2100,5700,11100,12900","2","2100","5700","11100","12900","632.8999999761581","null","null","null","______________________________________________________________________________2732.899999976158_9368.800000071526_12828.200000047684","1","","",""
"html-button-response","416","1684725","0.0-8.0-2.0-0.28","2","0","4jmezqs5npk3znh","","13468.5","","<p>Trial 29 of 36</p>","0","","","","","","","","","","","","","","TI","sounds/syllables/ti_SWS.wav","900,2700,9000,11700","1","","","","","","","","","","","","",""
"html-keyboard-response","417","1685292","0.0-8.0-2.0-1.28","2","0","4jmezqs5npk3znh","","564.5","","","","80","","","","","","","","","","","","","TI","","900,2700,9000,11700","1","","","","","","","","","","","","",""
"audio-keyboard-response","418","1685603","0.0-8.0-2.0-2.37-0.37","2","0","4jmezqs5npk3znh","","null","","sounds/syllables/ti_SWS.wav","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","419","1686094","0.0-8.0-2.0-2.37-1.37","2","0","4jmezqs5npk3znh","","490","","<p>To replay the <u>TARGET SOUND</u>, press P.</p> When you are ready to begin, press SPACEBAR.","","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"audio-keyboard-response","420","1701043","0.0-8.0-2.0-3.28","2","0","4jmezqs5npk3znh","","3040","","sounds/B/TD/TI_10_TD.mp3","","32","","","TD_SUMMARY","","","","","","","","","","TI","","900,2700,9000,11700","1","900","2700","9000","11700","null","335.3000000715256","208.89999997615814","null","_________________________________________________________________________________3035.3000000715256_6846.300000071526_9208.899999976158_13810.100000023842","1","","",""
"html-button-response","421","1702179","0.0-8.0-2.0-0.29","2","0","4jmezqs5npk3znh","","1133.5","","<p>Trial 30 of 36</p>","0","","","","","","","","","","","","","","FE","sounds/syllables/fe_SWS.wav","2400,4200,8700,10500","3","","","","","","","","","","","","",""
"html-keyboard-response","422","1702588","0.0-8.0-2.0-1.29","2","0","4jmezqs5npk3znh","","407.7000000476837","","","","80","","","","","","","","","","","","","FE","","2400,4200,8700,10500","3","","","","","","","","","","","","",""
"audio-keyboard-response","423","1702892","0.0-8.0-2.0-2.38-0.38","2","0","4jmezqs5npk3znh","","null","","sounds/syllables/fe_SWS.wav","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","424","1703403","0.0-8.0-2.0-2.38-1.38","2","0","4jmezqs5npk3znh","","509.39999997615814","","<p>To replay the <u>TARGET SOUND</u>, press P.</p> When you are ready to begin, press SPACEBAR.","","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"audio-keyboard-response","425","1718352","0.0-8.0-2.0-3.29","2","0","4jmezqs5npk3znh","","1120","","sounds/B/TD/FE_04_TD.mp3","","32","","","TD_SUMMARY","","","","","","","","","","FE","","2400,4200,8700,10500","3","2400","4200","8700","10500","null","null","null","null","_____________________________________________________________________________________1115.0999999046326_3670.899999976158_12423.699999928474","1","","",""
"html-button-response","426","1719570","0.0-8.0-2.0-0.30","2","0","4jmezqs5npk3znh","","1214.5","","<p>Trial 31 of 36</p>","0","","","","","","","","","","","","","","FU","sounds/syllables/fu_SWS.wav","3600,5400,9000,11700","1","","","","","","","","","","","","",""
"html-keyboard-response","427","1719975","0.0-8.0-2.0-1.30","2","0","4jmezqs5npk3znh","","404.40000009536743","","","","80","","","","","","","","","","","","","FU","","3600,5400,9000,11700","1","","","","","","","","","","","","",""
"audio-keyboard-response","428","1720283","0.0-8.0-2.0-2.39-0.39","2","0","4jmezqs5npk3znh","","null","","sounds/syllables/fu_SWS.wav","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","429","1720752","0.0-8.0-2.0-2.39-1.39","2","0","4jmezqs5npk3znh","","468.5","","<p>To replay the <u>TARGET SOUND</u>, press P.</p> When you are ready to begin, press SPACEBAR.","","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"audio-keyboard-response","430","1735701","0.0-8.0-2.0-3.30","2","0","4jmezqs5npk3znh","","3379","","sounds/B/TD/FU_03_TD.mp3","","32","","","TD_SUMMARY","","","","","","","","","","FU","","3600,5400,9000,11700","1","3600","5400","9000","11700","null","null","null","null","________________________________________________________________________________________3380.9000000953674_6978.800000071526_10612.200000047684","1","","",""
"html-button-response","431","1736579","0.0-8.0-2.0-0.31","2","0","4jmezqs5npk3znh","","875.3000000715256","","<p>Trial 32 of 36</p>","0","","","","","","","","","","","","","","KO","sounds/syllables/ko_SWS.wav","3900,5700,8400,12900","2","","","","","","","","","","","","",""
"html-keyboard-response","432","1736999","0.0-8.0-2.0-1.31","2","0","4jmezqs5npk3znh","","418","","","","80","","","","","","","","","","","","","KO","","3900,5700,8400,12900","2","","","","","","","","","","","","",""
"audio-keyboard-response","433","1737291","0.0-8.0-2.0-2.40-0.40","2","0","4jmezqs5npk3znh","","null","","sounds/syllables/ko_SWS.wav","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","434","1737621","0.0-8.0-2.0-2.40-1.40","2","0","4jmezqs5npk3znh","","328.89999997615814","","<p>To replay the <u>TARGET SOUND</u>, press P.</p> When you are ready to begin, press SPACEBAR.","","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"audio-keyboard-response","435","1752573","0.0-8.0-2.0-3.31","2","0","4jmezqs5npk3znh","","4531","","sounds/B/TD/KO_05_TD.mp3","","32","","","TD_SUMMARY","","","","","","","","","","KO","","3900,5700,8400,12900","2","3900","5700","8400","12900","625.6000000238419","null","null","null","___________________________________________________________________________________________4525.600000023842","1","","",""
"html-button-response","436","1753797","0.0-8.0-2.0-0.32","2","0","4jmezqs5npk3znh","","1220.3999999761581","","<p>Trial 33 of 36</p>","0","","","","","","","","","","","","","","PU","sounds/syllables/pu_SWS.wav","1800,4500,6300,11700","1","","","","","","","","","","","","",""
"html-keyboard-response","437","1754260","0.0-8.0-2.0-1.32","2","0","4jmezqs5npk3znh","","461.7000000476837","","","","80","","","","","","","","","","","","","PU","","1800,4500,6300,11700","1","","","","","","","","","","","","",""
"audio-keyboard-response","438","1754563","0.0-8.0-2.0-2.41-0.41","2","0","4jmezqs5npk3znh","","null","","sounds/syllables/pu_SWS.wav","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","439","1754884","0.0-8.0-2.0-2.41-1.41","2","0","4jmezqs5npk3znh","","320.39999997615814","","<p>To replay the <u>TARGET SOUND</u>, press P.</p> When you are ready to begin, press SPACEBAR.","","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"audio-keyboard-response","440","1769832","0.0-8.0-2.0-3.32","2","0","4jmezqs5npk3znh","","2459","","sounds/B/TD/PU_06_TD.mp3","","32","","","TD_SUMMARY","","","","","","","","","","PU","","1800,4500,6300,11700","1","1800","4500","6300","11700","651.8999999761581","500.60000002384186","1136.3999999761581","965.8000000715256","____________________________________________________________________________________________2451.899999976158_5000.600000023842_7436.399999976158_12665.800000071526","1","","",""
"html-button-response","441","1770872","0.0-8.0-2.0-0.33","2","0","4jmezqs5npk3znh","","1037.6999999284744","","<p>Trial 34 of 36</p>","0","","","","","","","","","","","","","","KO","sounds/syllables/ko_SWS.wav","2100,3900,5700,12000","2","","","","","","","","","","","","",""
"html-keyboard-response","442","1771422","0.0-8.0-2.0-1.33","2","0","4jmezqs5npk3znh","","548.6000000238419","","","","80","","","","","","","","","","","","","KO","","2100,3900,5700,12000","2","","","","","","","","","","","","",""
"audio-keyboard-response","443","1771732","0.0-8.0-2.0-2.42-0.42","2","0","4jmezqs5npk3znh","","null","","sounds/syllables/ko_SWS.wav","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","444","1772006","0.0-8.0-2.0-2.42-1.42","2","0","4jmezqs5npk3znh","","273.60000002384186","","<p>To replay the <u>TARGET SOUND</u>, press P.</p> When you are ready to begin, press SPACEBAR.","","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"audio-keyboard-response","445","1786951","0.0-8.0-2.0-3.33","2","0","4jmezqs5npk3znh","","2979","","sounds/B/TD/KO_07_TD.mp3","","32","","","TD_SUMMARY","","","","","","","","","","KO","","2100,3900,5700,12000","2","2100","3900","5700","12000","876.5","null","null","null","________________________________________________________________________________________________2976.5_9681.799999952316","1","","",""
"html-button-response","446","1788845","0.0-8.0-2.0-0.34","2","0","4jmezqs5npk3znh","","1890.5","","<p>Trial 35 of 36</p>","0","","","","","","","","","","","","","","ME","sounds/syllables/me_SWS.wav","2100,4800,6600,9300","2","","","","","","","","","","","","",""
"html-keyboard-response","447","1789268","0.0-8.0-2.0-1.34","2","0","4jmezqs5npk3znh","","421.60000002384186","","","","80","","","","","","","","","","","","","ME","","2100,4800,6600,9300","2","","","","","","","","","","","","",""
"audio-keyboard-response","448","1789571","0.0-8.0-2.0-2.43-0.43","2","0","4jmezqs5npk3znh","","null","","sounds/syllables/me_SWS.wav","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","449","1789883","0.0-8.0-2.0-2.43-1.43","2","0","4jmezqs5npk3znh","","311.5","","<p>To replay the <u>TARGET SOUND</u>, press P.</p> When you are ready to begin, press SPACEBAR.","","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"audio-keyboard-response","450","1804832","0.0-8.0-2.0-3.34","2","0","4jmezqs5npk3znh","","5949","","sounds/B/TD/ME_03_TD.mp3","","32","","","TD_SUMMARY","","","","","","","","","","ME","","2100,4800,6600,9300","2","2100","4800","6600","9300","null","1147.6000000238419","null","null","__________________________________________________________________________________________________5947.600000023842_8807.800000071526","1","","",""
"html-button-response","451","1805929","0.0-8.0-2.0-0.35","2","0","4jmezqs5npk3znh","","1093.5","","<p>Trial 36 of 36</p>","0","","","","","","","","","","","","","","TI","sounds/syllables/ti_SWS.wav","1800,3600,8100,10800","1","","","","","","","","","","","","",""
"html-keyboard-response","452","1806505","0.0-8.0-2.0-1.35","2","0","4jmezqs5npk3znh","","574.7999999523163","","","","80","","","","","","","","","","","","","TI","","1800,3600,8100,10800","1","","","","","","","","","","","","",""
"audio-keyboard-response","453","1806812","0.0-8.0-2.0-2.44-0.44","2","0","4jmezqs5npk3znh","","null","","sounds/syllables/ti_SWS.wav","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","454","1807120","0.0-8.0-2.0-2.44-1.44","2","0","4jmezqs5npk3znh","","307","","<p>To replay the <u>TARGET SOUND</u>, press P.</p> When you are ready to begin, press SPACEBAR.","","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"audio-keyboard-response","455","1822072","0.0-8.0-2.0-3.35","2","0","4jmezqs5npk3znh","","2419","","sounds/B/TD/TI_09_TD.mp3","","32","","","TD_SUMMARY","","","","","","","","","","TI","","1800,3600,8100,10800","1","1800","3600","8100","10800","618.2000000476837","null","522.5","1050.2999999523163","____________________________________________________________________________________________________2418.2000000476837_8622.5_11850.299999952316","1","","",""
"survey-text","456","1829287","0.0-9.0-0.0","2","0","4jmezqs5npk3znh","","7179.299999952316","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","{""Q0"":""SWS""}","",""
"html-button-response","457","1830751","0.0-9.0-1.0","2","0","4jmezqs5npk3znh","","1461.6000000238419","","In this part of the study, you will listen to short sounds. You will then be asked if each sound was speech-like or not.","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"audio-keyboard-response","458","1831053","0.0-9.0-2.0-0.0","2","0","4jmezqs5npk3znh","","null","","sounds/syllables/fu_SWS.wav","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-button-response","459","1832581","0.0-9.0-2.0-1.0","2","0","4jmezqs5npk3znh","","1525.8999999761581","","Did you hear the sound as speech-like?","0","","","","TRANSCRIPTION-JUDGE","","","","","","","","","","","","","","","","","","","","","","","","","FOO","sinewave"
"html-keyboard-response","460","1833589","0.0-9.0-2.0-3.0","2","0","4jmezqs5npk3znh","","null","","","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"audio-keyboard-response","461","1833893","0.0-9.0-2.0-0.1","2","0","4jmezqs5npk3znh","","null","","sounds/syllables/me_SWS.wav","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-button-response","462","1834700","0.0-9.0-2.0-1.1","2","0","4jmezqs5npk3znh","","805.1000000238419","","Did you hear the sound as speech-like?","1","","","","TRANSCRIPTION-JUDGE","","","","","","","","","","","","","","","","","","","","","","","","","MEE","sinewave"
"survey-text","463","1836251","0.0-9.0-2.0-2.1-0.1","2","0","4jmezqs5npk3znh","","1546.1999999284744","","","","","","","TRANSCRIPTION-FOLLOWUP","","","","","","","","","","","","","","","","","","","","","","","","{""Q0"":""re""}","MEE","sinewave"
"html-keyboard-response","464","1837259","0.0-9.0-2.0-3.1","2","0","4jmezqs5npk3znh","","null","","","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"audio-keyboard-response","465","1837562","0.0-9.0-2.0-0.2","2","0","4jmezqs5npk3znh","","null","","sounds/syllables/ge_SWS.wav","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-button-response","466","1838398","0.0-9.0-2.0-1.2","2","0","4jmezqs5npk3znh","","832","","Did you hear the sound as speech-like?","0","","","","TRANSCRIPTION-JUDGE","","","","","","","","","","","","","","","","","","","","","","","","","GEE","sinewave"
"html-keyboard-response","467","1839410","0.0-9.0-2.0-3.2","2","0","4jmezqs5npk3znh","","null","","","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"audio-keyboard-response","468","1839702","0.0-9.0-2.0-0.3","2","0","4jmezqs5npk3znh","","null","","sounds/syllables/ta_SWS.wav","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-button-response","469","1840435","0.0-9.0-2.0-1.3","2","0","4jmezqs5npk3znh","","730.8000000715256","","Did you hear the sound as speech-like?","1","","","","TRANSCRIPTION-JUDGE","","","","","","","","","","","","","","","","","","","","","","","","","TA","sinewave"
"survey-text","470","1842496","0.0-9.0-2.0-2.3-0.3","2","0","4jmezqs5npk3znh","","2057.3000000715256","","","","","","","TRANSCRIPTION-FOLLOWUP","","","","","","","","","","","","","","","","","","","","","","","","{""Q0"":""ta""}","TA","sinewave"
"html-keyboard-response","471","1843510","0.0-9.0-2.0-3.3","2","0","4jmezqs5npk3znh","","null","","","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"audio-keyboard-response","472","1843813","0.0-9.0-2.0-0.4","2","0","4jmezqs5npk3znh","","null","","sounds/syllables/fe_SWS.wav","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-button-response","473","1845352","0.0-9.0-2.0-1.4","2","0","4jmezqs5npk3znh","","1537.6999999284744","","Did you hear the sound as speech-like?","0","","","","TRANSCRIPTION-JUDGE","","","","","","","","","","","","","","","","","","","","","","","","","FEE","sinewave"
"html-keyboard-response","474","1846360","0.0-9.0-2.0-3.4","2","0","4jmezqs5npk3znh","","null","","","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"audio-keyboard-response","475","1846653","0.0-9.0-2.0-0.5","2","0","4jmezqs5npk3znh","","null","","sounds/syllables/ru_SWS.wav","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-button-response","476","1847356","0.0-9.0-2.0-1.5","2","0","4jmezqs5npk3znh","","700.6999999284744","","Did you hear the sound as speech-like?","1","","","","TRANSCRIPTION-JUDGE","","","","","","","","","","","","","","","","","","","","","","","","","RUE","sinewave"
"survey-text","477","1849080","0.0-9.0-2.0-2.5-0.5","2","0","4jmezqs5npk3znh","","1718.3999999761581","","","","","","","TRANSCRIPTION-FOLLOWUP","","","","","","","","","","","","","","","","","","","","","","","","{""Q0"":""ru""}","RUE","sinewave"
"html-keyboard-response","478","1850082","0.0-9.0-2.0-3.5","2","0","4jmezqs5npk3znh","","null","","","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"audio-keyboard-response","479","1850383","0.0-9.0-2.0-0.6","2","0","4jmezqs5npk3znh","","null","","sounds/syllables/ni_SWS.wav","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-button-response","480","1851205","0.0-9.0-2.0-1.6","2","0","4jmezqs5npk3znh","","818.7000000476837","","Did you hear the sound as speech-like?","1","","","","TRANSCRIPTION-JUDGE","","","","","","","","","","","","","","","","","","","","","","","","","NIGH","sinewave"
"survey-text","481","1852906","0.0-9.0-2.0-2.6-0.6","2","0","4jmezqs5npk3znh","","1697","","","","","","","TRANSCRIPTION-FOLLOWUP","","","","","","","","","","","","","","","","","","","","","","","","{""Q0"":""tie""}","NIGH","sinewave"
"html-keyboard-response","482","1853922","0.0-9.0-2.0-3.6","2","0","4jmezqs5npk3znh","","null","","","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"audio-keyboard-response","483","1854222","0.0-9.0-2.0-0.7","2","0","4jmezqs5npk3znh","","null","","sounds/syllables/su_SWS.wav","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-button-response","484","1855196","0.0-9.0-2.0-1.7","2","0","4jmezqs5npk3znh","","972.5","","Did you hear the sound as speech-like?","0","","","","TRANSCRIPTION-JUDGE","","","","","","","","","","","","","","","","","","","","","","","","","SUE","sinewave"
"html-keyboard-response","485","1856200","0.0-9.0-2.0-3.7","2","0","4jmezqs5npk3znh","","null","","","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"audio-keyboard-response","486","1856493","0.0-9.0-2.0-0.8","2","0","4jmezqs5npk3znh","","null","","sounds/syllables/pu_SWS.wav","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-button-response","487","1857163","0.0-9.0-2.0-1.8","2","0","4jmezqs5npk3znh","","668.2999999523163","","Did you hear the sound as speech-like?","1","","","","TRANSCRIPTION-JUDGE","","","","","","","","","","","","","","","","","","","","","","","","","POO","sinewave"
"survey-text","488","1859073","0.0-9.0-2.0-2.8-0.8","2","0","4jmezqs5npk3znh","","1905","","","","","","","TRANSCRIPTION-FOLLOWUP","","","","","","","","","","","","","","","","","","","","","","","","{""Q0"":""ru""}","POO","sinewave"
"html-keyboard-response","489","1860080","0.0-9.0-2.0-3.8","2","0","4jmezqs5npk3znh","","null","","","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"audio-keyboard-response","490","1860373","0.0-9.0-2.0-0.9","2","0","4jmezqs5npk3znh","","null","","sounds/syllables/ti_SWS.wav","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-button-response","491","1862490","0.0-9.0-2.0-1.9","2","0","4jmezqs5npk3znh","","2114.5","","Did you hear the sound as speech-like?","1","","","","TRANSCRIPTION-JUDGE","","","","","","","","","","","","","","","","","","","","","","","","","TIE","sinewave"
"survey-text","492","1864021","0.0-9.0-2.0-2.9-0.9","2","0","4jmezqs5npk3znh","","1526.1000000238419","","","","","","","TRANSCRIPTION-FOLLOWUP","","","","","","","","","","","","","","","","","","","","","","","","{""Q0"":""ri""}","TIE","sinewave"
"html-keyboard-response","493","1865026","0.0-9.0-2.0-3.9","2","0","4jmezqs5npk3znh","","null","","","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"audio-keyboard-response","494","1865332","0.0-9.0-2.0-0.10","2","0","4jmezqs5npk3znh","","null","","sounds/syllables/re_SWS.wav","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-button-response","495","1866206","0.0-9.0-2.0-1.10","2","0","4jmezqs5npk3znh","","872.5999999046326","","Did you hear the sound as speech-like?","0","","","","TRANSCRIPTION-JUDGE","","","","","","","","","","","","","","","","","","","","","","","","","REE","sinewave"
"html-keyboard-response","496","1867209","0.0-9.0-2.0-3.10","2","0","4jmezqs5npk3znh","","null","","","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"audio-keyboard-response","497","1867503","0.0-9.0-2.0-0.11","2","0","4jmezqs5npk3znh","","null","","sounds/syllables/ko_SWS.wav","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-button-response","498","1868190","0.0-9.0-2.0-1.11","2","0","4jmezqs5npk3znh","","684.2999999523163","","Did you hear the sound as speech-like?","0","","","","TRANSCRIPTION-JUDGE","","","","","","","","","","","","","","","","","","","","","","","","","KO","sinewave"
"html-keyboard-response","499","1869196","0.0-9.0-2.0-3.11","2","0","4jmezqs5npk3znh","","null","","","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"audio-keyboard-response","500","1869492","0.0-10.0-0.0","2","0","4jmezqs5npk3znh","","null","","sounds/syllables/ge_C.wav","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-button-response","501","1871255","0.0-10.0-1.0","2","0","4jmezqs5npk3znh","","1760.8999999761581","","Did you hear the sound as speech-like?","1","","","","TRANSCRIPTION-JUDGE","","","","","","","","","","","","","","","","","","","","","","","","","GEE","non-sinewave"
"survey-text","502","1872140","0.0-10.0-2.0-0.0","2","0","4jmezqs5npk3znh","","879","","","","","","","TRANSCRIPTION-FOLLOWUP","","","","","","","","","","","","","","","","","","","","","","","","{""Q0"":""ge""}","GEE","non-sinewave"
"html-keyboard-response","503","1873148","0.0-10.0-3.0","2","0","4jmezqs5npk3znh","","null","","","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"audio-keyboard-response","504","1873451","0.0-10.0-0.1","2","0","4jmezqs5npk3znh","","null","","sounds/syllables/ni_C.wav","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-button-response","505","1874063","0.0-10.0-1.1","2","0","4jmezqs5npk3znh","","609.2999999523163","","Did you hear the sound as speech-like?","1","","","","TRANSCRIPTION-JUDGE","","","","","","","","","","","","","","","","","","","","","","","","","NIGH","non-sinewave"
"survey-text","506","1875620","0.0-10.0-2.1-0.1","2","0","4jmezqs5npk3znh","","1551.5","","","","","","","TRANSCRIPTION-FOLLOWUP","","","","","","","","","","","","","","","","","","","","","","","","{""Q0"":""ni""}","NIGH","non-sinewave"
"html-keyboard-response","507","1876623","0.0-10.0-3.1","2","0","4jmezqs5npk3znh","","null","","","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"audio-keyboard-response","508","1876931","0.0-10.0-0.2","2","0","4jmezqs5npk3znh","","null","","sounds/syllables/su_C.wav","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-button-response","509","1877703","0.0-10.0-1.2","2","0","4jmezqs5npk3znh","","769.3999999761581","","Did you hear the sound as speech-like?","1","","","","TRANSCRIPTION-JUDGE","","","","","","","","","","","","","","","","","","","","","","","","","SUE","non-sinewave"
"survey-text","510","1879126","0.0-10.0-2.2-0.2","2","0","4jmezqs5npk3znh","","1419.3000000715256","","","","","","","TRANSCRIPTION-FOLLOWUP","","","","","","","","","","","","","","","","","","","","","","","","{""Q0"":""su""}","SUE","non-sinewave"
"html-keyboard-response","511","1880133","0.0-10.0-3.2","2","0","4jmezqs5npk3znh","","null","","","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
